#Data tag : 24v2 , Norm tag: composite
# brilcalc lumi --normtag /cvmfs/cms-bril.cern.ch/cms-lumi-pog/Normtags/normtag_PHYSICS.json -u /fb --begin 348457 --end 362782 > lumi_2022.txt
+-------------+-------------------+------+------+----------------+---------------+
| run:fill    | time              | nls  | ncms | delivered(/fb) | recorded(/fb) |
| 361319:8322 | 10/30/22 02:23:53 | 204  | 198  | 0.089536472    | 0.068567060   |
| 361320:8322 | 10/30/22 03:42:46 | 396  | 396  | 0.154263457    | 0.147756735   |
| 361333:8324 | 10/30/22 10:05:36 | 315  | 315  | 0.126187548    | 0.120313787   |
| 361361:8327 | 10/31/22 02:35:12 | 55   | 48   | 0.021950576    | 0.015316403   |
| 361362:8327 | 10/31/22 02:56:28 | 36   | 31   | 0.009723557    | 0.006330990   |
| 361363:8327 | 10/31/22 03:10:21 | 34   | 27   | 0.014101792    | 0.007933130   |
| 361364:8327 | 10/31/22 03:23:21 | 167  | 160  | 0.072129067    | 0.064180933   |
| 361365:8327 | 10/31/22 04:28:09 | 496  | 489  | 0.215913260    | 0.191586282   |
| 361366:8327 | 10/31/22 07:40:31 | 206  | 206  | 0.079873909    | 0.074990057   |
| 361400:8330 | 10/31/22 17:19:43 | 458  | 458  | 0.192668032    | 0.182796101   |
| 361417:8331 | 11/01/22 04:23:57 | 1644 | 1644 | 0.637246240    | 0.609546752   |
| 361443:8333 | 11/01/22 18:10:45 | 2282 | 2282 | 0.805067288    | 0.772530526   |
| 361468:8334 | 11/02/22 11:34:23 | 1899 | 1899 | 0.736141159    | 0.697386962   |
| 361475:8335 | 11/03/22 02:17:05 | 1241 | 1241 | 0.506800477    | 0.483103896   |
| 361512:8342 | 11/03/22 20:41:49 | 1549 | 1549 | 0.603970626    | 0.578500064   |
| 361569:8345 | 11/04/22 21:57:13 | 596  | 571  | 0.250503445    | 0.226663651   |
| 361573:8345 | 11/05/22 01:48:33 | 319  | 319  | 0.127506069    | 0.121532869   |
| 361579:8347 | 11/05/22 08:30:59 | 881  | 873  | 0.368157199    | 0.342761319   |
| 361580:8347 | 11/05/22 14:13:00 | 427  | 427  | 0.147807801    | 0.141479781   |
| 361881:8379 | 11/10/22 00:05:53 | 20   | 9    | 0.000002767    | 0.000001114   |
| 361882:8379 | 11/10/22 00:13:17 | 24   | 11   | 0.000003324    | 0.000001314   |
| 361883:8379 | 11/10/22 00:22:30 | 103  | 100  | 0.000014248    | 0.000013630   |
| 361884:8379 | 11/10/22 01:02:22 | 57   | 50   | 0.000007893    | 0.000006788   |
| 361885:8379 | 11/10/22 01:24:26 | 353  | 339  | 0.000049288    | 0.000047082   |
| 361886:8379 | 11/10/22 03:41:29 | 524  | 516  | 0.000058231    | 0.000056142   |
| 361887:8379 | 11/10/22 07:04:56 | 403  | 393  | 0.000058470    | 0.000056563   |
| 361889:8379 | 11/10/22 09:41:12 | 19   | 12   | 0.000002781    | 0.000000750   |
| 361890:8379 | 11/10/22 09:48:23 | 495  | 483  | 0.000073345    | 0.000071057   |
| 361893:8379 | 11/10/22 13:00:38 | 586  | 586  | 0.000088634    | 0.000087756   |
| 361906:8381 | 11/10/22 19:32:01 | 28   | 4    | 0.000011487    | 0.000000805   |
| 361909:8381 | 11/10/22 19:42:49 | 8    | 5    | 0.000003285    | 0.000001716   |
| 361910:8381 | 11/10/22 19:45:36 | 69   | 60   | 0.000028256    | 0.000024088   |
| 361912:8381 | 11/10/22 20:12:04 | 107  | 100  | 0.000044073    | 0.000039895   |
| 361913:8381 | 11/10/22 20:53:32 | 1554 | 1527 | 0.000548235    | 0.000525166   |
| 361915:8381 | 11/11/22 06:57:13 | 89   | 81   | 0.000023087    | 0.000019173   |
| 361916:8381 | 11/11/22 07:31:36 | 73   | 63   | 0.000015809    | 0             |
| 361917:8381 | 11/11/22 07:59:37 | 294  | 282  | 0.000061348    | 0.000055014   |
| 361919:8381 | 11/11/22 09:53:37 | 564  | 551  | 0.000141275    | 0.000133842   |
| 361921:8381 | 11/11/22 13:32:35 | 50   | 44   | 0.000021772    | 0.000018650   |
| 361922:8381 | 11/11/22 13:52:00 | 229  | 222  | 0.000099993    | 0.000095511   |
| 361923:8381 | 11/11/22 15:20:38 | 78   | 64   | 0.000034016    | 0.000027232   |
| 361925:8381 | 11/11/22 15:50:48 | 63   | 56   | 0.000027412    | 0.000023652   |
| 361926:8381 | 11/11/22 16:15:17 | 11   | 3    | 0.000004793    | 0.000000125   |
| 361927:8381 | 11/11/22 16:19:17 | 122  | 102  | 0.000052873    | 0.000043423   |
| 361929:8381 | 11/11/22 17:06:20 | 139  | 132  | 0.000060084    | 0.000055483   |
| 361932:8381 | 11/11/22 18:00:00 | 32   | 26   | 0.000013826    | 0.000011052   |
| 361933:8381 | 11/11/22 18:12:14 | 128  | 128  | 0.000055151    | 0.000053861   |
| 361948:8383 | 11/11/22 22:07:11 | 354  | 354  | 0.030382614    | 0.029500367   |
| 361953:8385 | 11/12/22 03:06:55 | 46   | 39   | 0.013936962    | 0.010095114   |
| 361954:8385 | 11/12/22 03:24:39 | 198  | 190  | 0.057111183    | 0.053258886   |
| 361955:8385 | 11/12/22 04:41:18 | 299  | 287  | 0.043029164    | 0.035668274   |
| 361956:8385 | 11/12/22 06:37:06 | 149  | 146  | 0.047256228    | 0.044382601   |
| 361957:8385 | 11/12/22 07:34:53 | 1171 | 1171 | 0.334944594    | 0.324977848   |
| 361971:8387 | 11/12/22 17:50:51 | 2361 | 2361 | 0.842746114    | 0.807935806   |
| 361989:8389 | 11/13/22 14:15:54 | 122  | 117  | 0.047216856    | 0.042285116   |
| 361990:8389 | 11/13/22 15:03:08 | 219  | 210  | 0.094443496    | 0.084157638   |
| 361992:8389 | 11/13/22 16:27:58 | 15   | 8    | 0.006715044    | 0.000001292   |
| 361993:8389 | 11/13/22 16:33:48 | 15   | 5    | 0.006666063    | 0.000000407   |
| 361994:8389 | 11/13/22 16:39:23 | 128  | 128  | 0.050484509    | 0.047540054   |
| 362009:8392 | 11/14/22 08:33:53 | 38   | 38   | 0.005637811    | 0.004982393   |
| 362058:8395 | 11/14/22 16:00:10 | 179  | 173  | 0.070553117    | 0.062206924   |
| 362059:8395 | 11/14/22 17:09:39 | 77   | 67   | 0.033004648    | 0.025344263   |
| 362060:8395 | 11/14/22 17:39:17 | 96   | 89   | 0.041776378    | 0.035696028   |
| 362061:8395 | 11/14/22 18:16:14 | 321  | 314  | 0.138853323    | 0.127733370   |
| 362062:8395 | 11/14/22 20:20:50 | 221  | 214  | 0.094264169    | 0.085308205   |
| 362063:8395 | 11/14/22 21:46:25 | 137  | 110  | 0.053989181    | 0.035381349   |
| 362064:8395 | 11/14/22 22:39:31 | 1081 | 1081 | 0.326284103    | 0.314702100   |
| 362085:8398 | 11/15/22 11:02:19 | 168  | 158  | 0.073699965    | 0.058414697   |
| 362087:8398 | 11/15/22 12:07:32 | 155  | 147  | 0.068351383    | 0.060705280   |
| 362091:8398 | 11/15/22 13:07:33 | 1425 | 1425 | 0.520175215    | 0.496253696   |
| 362104:8399 | 11/16/22 01:17:03 | 130  | 122  | 0.049258811    | 0.041753410   |
| 362105:8399 | 11/16/22 02:07:18 | 191  | 184  | 0.081779957    | 0.073508935   |
| 362106:8399 | 11/16/22 03:21:10 | 87   | 83   | 0.037309443    | 0.032470903   |
| 362107:8399 | 11/16/22 03:54:57 | 799  | 799  | 0.329914866    | 0.314175267   |
| 362148:8401 | 11/16/22 13:18:07 | 734  | 722  | 0.309143014    | 0.289290533   |
| 362152:8401 | 11/16/22 18:03:13 | 7    | 3    | 0.003110578    | 0.000191833   |
| 362153:8401 | 11/16/22 18:05:40 | 152  | 144  | 0.066008101    | 0.057346035   |
| 362154:8401 | 11/16/22 19:04:32 | 791  | 791  | 0.277973482    | 0.266314035   |
| 362159:8402 | 11/17/22 02:21:39 | 31   | 13   | 0.008714700    | 0.002171795   |
| 362160:8402 | 11/17/22 02:33:39 | 9    | 2    | 0.003697237    | 0.000543352   |
| 362161:8402 | 11/17/22 02:36:51 | 131  | 124  | 0.055876695    | 0.049140482   |
| 362163:8402 | 11/17/22 03:27:43 | 71   | 65   | 0.030537177    | 0.026361137   |
| 362166:8402 | 11/17/22 03:55:09 | 344  | 337  | 0.148629993    | 0.137507284   |
| 362167:8402 | 11/17/22 06:08:33 | 653  | 653  | 0.268673719    | 0.257491712   |
| 362433:8456 | 11/21/22 11:32:34 | 18   | 15   | 0.007881180    | 0.003472802   |
| 362434:8456 | 11/21/22 11:39:27 | 10   | 2    | 0.004684700    | 0             |
| 362435:8456 | 11/21/22 11:43:07 | 26   | 11   | 0.013052471    | 0.001232271   |
| 362437:8456 | 11/21/22 11:53:12 | 96   | 93   | 0.044757576    | 0.036643018   |
| 362438:8456 | 11/21/22 12:30:09 | 93   | 89   | 0.036982111    | 0.033126943   |
| 362439:8456 | 11/21/22 13:05:58 | 1608 | 1608 | 0.648711669    | 0.604714006   |
| 362596:8471 | 11/23/22 20:59:10 | 45   | 37   | 0.015715490    | 0.009640048   |
| 362597:8471 | 11/23/22 21:16:30 | 141  | 141  | 0.059889388    | 0.057776057   |
| 362613:8474 | 11/24/22 06:31:28 | 24   | 0    | 0.006955528    | 0             |
| 362614:8474 | 11/24/22 06:40:41 | 162  | 153  | 0.073539719    | 0.064278332   |
| 362615:8474 | 11/24/22 07:43:24 | 161  | 153  | 0.077351839    | 0.067454748   |
| 362616:8474 | 11/24/22 08:45:49 | 365  | 358  | 0.176354086    | 0.158445146   |
| 362617:8474 | 11/24/22 11:07:16 | 251  | 244  | 0.116910705    | 0.107721529   |
| 362618:8474 | 11/24/22 12:44:46 | 282  | 282  | 0.110904041    | 0.102173001   |
| 362643:8479 | 11/24/22 20:53:39 | 337  | 337  | 0.000156423    | 0.000154240   |
| 362653:8484 | 11/25/22 07:52:25 | 277  | 268  | 0.112605750    | 0.102628157   |
| 362654:8484 | 11/25/22 09:39:59 | 53   | 26   | 0.023423588    | 0.010606216   |
| 362655:8484 | 11/25/22 10:00:15 | 374  | 356  | 0.165849594    | 0.142755843   |
| 362656:8484 | 11/25/22 12:25:27 | 19   | 11   | 0.008192749    | 0.000000049   |
| 362657:8484 | 11/25/22 12:32:35 | 214  | 214  | 0.083885850    | 0.080582275   |
| 362695:8489 | 11/26/22 00:41:11 | 338  | 335  | 0.138160953    | 0.128908922   |
| 362696:8489 | 11/26/22 02:52:11 | 1731 | 1724 | 0.615038298    | 0.586285610   |
| 362697:8489 | 11/26/22 14:04:33 | 15   | 6    | 0.003726322    | 0.000013101   |
| 362698:8489 | 11/26/22 14:10:14 | 383  | 383  | 0.085280647    | 0.082220136   |
| 362720:8491 | 11/26/22 22:58:15 | 908  | 905  | 0.376684926    | 0.355942781   |
| 362721:8491 | 11/27/22 04:50:57 | 10   | 4    | 0.004294075    | 0.000000201   |
| 362722:8491 | 11/27/22 04:54:28 | 9    | 3    | 0.003819415    | 0             |
| 362723:8491 | 11/27/22 04:57:55 | 13   | 7    | 0.005466740    | 0.000000003   |
| 362724:8491 | 11/27/22 05:02:57 | 7    | 2    | 0.002922430    | 0             |
| 362725:8491 | 11/27/22 05:05:36 | 11   | 3    | 0.004573642    | 0             |
| 362726:8491 | 11/27/22 05:09:37 | 14   | 7    | 0.005804437    | 0.000000246   |
| 362727:8491 | 11/27/22 05:15:01 | 17   | 8    | 0.006953026    | 0.001680456   |
| 362728:8491 | 11/27/22 05:21:34 | 393  | 393  | 0.152374728    | 0.144815412   |
| 362757:8496 | 11/27/22 22:14:23 | 74   | 68   | 0.026170490    | 0.019756246   |
| 362758:8496 | 11/27/22 22:43:07 | 224  | 215  | 0.095284312    | 0.086640889   |
| 362759:8496 | 11/28/22 00:10:06 | 16   | 7    | 0.006701846    | 0.002666449   |
| 362760:8496 | 11/28/22 00:16:05 | 733  | 733  | 0.297411087    | 0.282423201   |
+-------------+-------------------+------+------+----------------+---------------+
#Summary: 
+-------+------+--------+--------+-------------------+------------------+
| nfill | nrun | nls    | ncms   | totdelivered(/fb) | totrecorded(/fb) |
+-------+------+--------+--------+-------------------+------------------+
| 154   | 694  | 168794 | 163413 | 41.465662512      | 38.014503272     |
+-------+------+--------+--------+-------------------+------------------+
